Frequency [Hz],A2,AY1,AY2,AY3,AY5,AY6,AY7,R1,R2,AZ2,AZ4,AZ5,AZ6,AZ7,E11,E12,E13,A4,A5,A6,A7,A8,A9,A10
91.0,0.7584174870924205,0.5584740183982706,0.5152569907142559,0.7402769995542723,0.5468250194227312,0.6899257544053641,1.0186787059313196,1.2384426569758498,1.2381283265542726,0.4226398628112521,0.3860230304678222,0.1718790022953146,1.5154026563885676,1.3902973749321392,0.7367615694706038,0.7144180352830376,1.0297767165977738,0.3944855011026678,0.7472460376670883,0.6405431709138615,0.9880666577483964,0.6857416680726431,1.0211607500095101,0.7011303760240561
91.125,0.8046849507533237,0.1396347299750232,0.475394901830327,0.21791417889199113,0.05091855172662931,0.09495491026000466,0.8188620600389425,0.8641511818283432,1.4784779227098301,0.7463573092877275,0.804594935687154,0.3331574092175346,0.6918035693698225,0.7121575503153099,1.0597433084522303,0.4556530819229602,1.0103083459392403,0.48736920600007666,0.3200742202119425,0.5817183935649822,0.9416298075210392,0.29778022970726353,0.849889449592101,0.1972435130379659
91.25,0.6242644070725138,1.1370970754662257,1.2113592451773698,1.0868793467410585,0.8230174594140309,0.5922967405759945,0.46673106406092757,0.7445517589791876,0.8340825939659188,0.29139349220091687,0.32596733734688993,0.1348314988994132,1.437807005285956,1.3926370794753813,0.9464939478034203,1.078806262973557,1.0959013910270705,0.9039116215777727,0.7256662425736156,0.8679754893848645,0.8115525874308257,0.6985065298640484,1.0365625934090354,1.6781396859972537
91.375,0.8034173910432909,0.07331400094075469,0.028291617434889223,0.07672312466539498,0.05975538197835287,0.0481046624663804,0.20894901247847528,0.3010424793007521,0.39559993593132536,0.4820245815906157,0.18752845283190533,0.364892395801919,0.6152813932712322,0.8812806906435326,0.48322206981432125,0.4841538753633263,0.7576232641571434,0.40702468446155426,0.21521943151039974,0.4899338829120539,0.9210411196125275,0.5641645630645229,0.7265156577680361,0.014381789411002373
91.5,0.427609564707411,0.2723702104513098,0.5521046877650199,0.2957022985578655,0.581657686483733,0.6827747282043657,0.5119079961602166,0.7139428285700092,0.7478456561148943,0.17458841069024467,0.27957740795707353,0.07659636105105691,1.557382209091958,1.4083168152181555,0.32624142459463595,0.41527861999168664,0.9966336533343457,0.5404613977025317,0.48453760181382466,0.5301009291674655,0.6715194940769637,0.6844218425136712,0.9180459891997609,0.4875895713085287
91.625,0.8940741059435937,0.28692496531411077,0.3438984428328167,0.16082785446385867,0.21528260965107177,0.1285937269169278,0.4196133445753299,0.1994711189157811,1.1905173338468853,0.3203106291348685,0.5842715223698587,0.2397589658773933,0.7248909807396329,0.6493600073329913,1.564071233323686,0.4338899958331188,0.7286431185664498,0.6362441719710895,0.16663231848673193,0.49756914597646545,1.172074706007917,0.678822002986659,0.6594648567237656,0.2565573194686539
91.75,0.601268766010575,0.6647678926782655,0.7406239202979225,0.7760424262090971,0.489210880538596,0.6135076570687723,1.047109898617496,0.9818513125210435,1.117238828366376,0.5098491546989345,0.3902334572707435,0.17906789430544479,1.3782514884387775,1.2092567190734382,0.34749682835441736,0.8526085817478809,0.9366425228990867,0.6060839839318447,0.6036924675436933,0.5659562120695054,0.622346005754621,0.5932357268068367,0.9331465472953384,0.8983152750151253
91.875,1.3951926068492504,0.352826774170722,0.2174503526156509,0.1426765919828192,0.1480887831249085,0.11954071782743704,0.2639305242354067,0.3097525255594076,0.3383386760211563,0.4294135554607546,0.2941577625448464,0.24669103429674766,0.5347807036228934,0.7306246669065767,0.8008896453673445,0.7162294482708698,0.7423657746565845,0.2939889926300372,0.6845960068184876,0.6494841632493374,0.8049373732881538,0.8593436883991787,0.795306082730699,0.42157131062541764
92.0,0.32255724801124674,0.45951876568036437,0.6815282177013079,0.4694816326811935,0.5377310067344424,0.5607819268420352,0.9452630818559988,1.2630578943668402,1.2066986989713828,0.3427635342451971,0.5175700578263048,0.2975902194250314,1.56916619102179,1.347848190188844,0.29642813719731825,0.7483092220772636,0.9211048134368677,0.6610521863487222,0.6169879017869573,0.7920301291141911,0.5771522852799104,0.4991592530297823,0.804244778554968,0.7905492641089015
92.125,0.9337250845316893,0.15671604284282842,0.44953676493361505,0.1906322724358025,0.06336870978805527,0.13061912771160777,0.5883952860969895,0.6486359563398151,0.7939369974736962,0.3323684162206045,0.2965459139294744,0.30093666962527726,0.7823847240081875,0.6551941525305697,0.6297360924667168,0.6152705578597698,0.5957849159118195,0.6753955499675748,0.44976092284630464,0.39407590458325026,1.185620526840827,0.2655507220699441,0.7672041144298875,0.21817393417118797
92.25,0.8567654613428836,0.7894497307683739,0.7223583868389007,0.6791971067519006,0.7028789124179352,0.6021096038039019,0.8642550663061189,1.067985977748703,1.1448233610576255,0.3112328724568868,0.5676009320467925,0.1700461945461698,1.5615075215008112,1.3833933005080996,0.5067024484550942,0.951167749561101,1.0701987736648204,0.5808657683882039,0.6211052380608136,0.6585218319909589,0.694866158278897,0.27788512043264035,1.0770220985326984,1.0480522829751826
92.375,0.9576119526953132,0.02307074381711464,0.25781309846408734,0.10694122530227564,0.07390778925448915,0.11795174239495161,0.3067973355277514,0.5237119382929397,0.3949792441310863,0.226311513713496,0.1677066171043085,0.24200374889717724,0.7100531406402086,0.8533641720306185,1.3205824984657748,0.5859799827238196,0.7906935962143667,0.4464894940164932,0.3710141172660005,0.6558230869685169,1.1981520477798582,0.2760394876034385,0.8520516937558655,0.15055945788286917
92.5,0.4975577546329818,0.5733711248441139,0.21847999142335037,0.40266746456053504,0.4260526301559707,0.5185532215162981,1.2253247440122619,1.466850213885943,1.447148302693508,0.5101995128414438,0.7926090620366918,0.387583367979497,1.4718356728873507,1.3800473596562526,0.6681485623142667,0.8143496494765764,1.0053643168206485,0.9227352625548287,0.8818711538952154,0.8375027586161886,0.6324674052008962,0.5092293790144367,1.098519532438273,0.633665577891117
92.625,1.1264572070099024,0.4481898580753935,0.2976024780102704,0.2696263400150217,0.16213192534717083,0.11123219239198893,0.9616657653027311,1.1054026085235111,1.1185321621993662,0.8892726626005332,0.7614164613695995,0.4581454149092055,0.8465987134897627,1.0141518061360288,0.6814014463818018,0.9687958302628109,0.8498943804287061,0.4080243867161921,0.45939456209868595,0.624801078425685,0.8660913957678169,0.6984368656459218,0.7695115567420636,0.3708599485156929
92.75,0.30151169622562946,0.9947947273790962,0.8899635813720865,0.6598637105279209,0.7236946921955475,0.5351600046563784,2.1790609432276025,2.3900735278566994,2.51965857135636,1.138280198247458,1.2929481172847908,0.5634572613002279,1.5300239180610118,1.397964655847167,0.4909428646944563,0.822201667043775,0.9664206690335869,0.6890068404534926,0.7231273085654235,0.6208143703153431,0.4231011921090584,0.6690022298417777,0.9589435709333228,1.4518688034064418
92.875,0.7311248987685757,0.21467899938138346,0.14083059349518834,0.15157467253153387,0.09637034739981108,0.15534468206710317,0.3705854722153727,0.3299448773083139,0.44227570624716744,0.6134492373637048,0.5259539884443911,0.46038684524551104,0.7548460469230591,0.8769598651266766,0.9011219438190917,0.6474057968338327,0.8074073689132718,0.5757261897509465,0.2680435175947753,0.6988153271620416,0.4505945451334456,1.0503806831482085,0.7409039060786956,0.33517576800891175
93.0,0.4485116977216389,0.4656577111705564,0.3685017404736488,0.4537644698671031,0.4296599102844823,0.6237043411253816,1.6027714085949434,1.8929997182207738,1.8909944231291174,0.9128639253614433,1.1099017485779767,0.45151253989482454,1.4063621976465992,1.280156412719993,0.6335839851247439,0.8602991814604822,1.0356067826177349,0.7902190104407302,0.7284466651330948,0.6708143602506005,0.4516542416278869,0.2219289804600502,1.0593551980600335,0.5815517677022906
93.125,0.9227971271026255,0.22521583168039608,0.23001678095352612,0.12783188618200864,0.01752166332386952,0.17282331573125947,0.5477021016549637,0.5247248907576284,0.7238221957387987,0.90269190315038,1.2095126503992242,0.28730915694744674,0.6956054053924137,0.34905314419944944,0.2252906640690266,0.6419429407143484,0.9646543818590599,0.2926734378194528,0.7474726605164556,0.6606720360072965,0.35607409862092376,0.769503363928738,0.800847075986614,0.12667183411564578
93.25,1.0239248614112622,0.6756335403357515,0.6461536404000228,0.5692272868061659,0.6261933167486375,0.6085423352012723,0.1989436598499754,0.4428149191042481,0.616353001508801,0.23396742315954638,0.03884108756058374,0.1487580728642609,1.5672134729461327,1.3585148890406757,1.0483882063188468,0.537163478573874,1.0489659866253354,0.3126833767089438,0.6948881264133706,0.621317067999699,0.9061003405509405,0.5017004273464519,1.0060173355351851,0.9358114147008243
93.375,0.6955031626399797,0.10679114011956989,0.19645187463162062,0.07825738123690651,0.07167017133875694,0.058633342308231834,0.2829771288586705,0.45741057238021116,0.17864615272156975,0.36460753489757025,0.01826686689296907,0.0925004719397521,0.4544375286565194,0.26074506415094845,0.7302389951648454,0.8778830770115178,0.8047798202797771,0.3895022825099943,0.7056743179220316,0.6738903369099908,0.4685483266056518,0.9848927926059722,0.6651312924162024,0.13023208880194467
93.5,0.45283397050510327,0.7496474497797935,0.901468828136861,0.5671985863083825,0.5633683434736856,0.501922051468271,0.7127906794559973,1.1265899728499977,1.1448911530731591,0.3266063947643504,0.3584905179616183,0.329919722581777,1.4888934117002819,1.380249644884542,0.5503935755588371,0.6466311973076189,0.9071654863414258,0.4507103956814593,0.8241981425846582,0.5418718032789608,0.36117804565671524,0.8573278657111484,0.9227581210134563,1.0368651685118602
93.625,1.8037066932656964,0.39643152034362045,0.3246436358901868,0.26700435328369043,0.14146366415275868,0.17824510309861527,0.6950952899270013,0.44560239025616355,0.6211880257906605,0.4611638852117483,0.6653634672834224,0.13751828882537478,0.5615557543667385,0.6463357002871507,1.474315839143896,0.5430137954427782,0.8143459081792817,0.8423028575799941,0.8143845889941159,0.7497568301043476,0.8675319982640487,1.0799301972211144,0.6912698770905512,0.0303565871637623
93.75,0.6297515111798738,1.0385445299698535,1.1502528732896473,0.6559669526332447,0.7470604084856353,0.5395564222457657,1.5535736380936502,1.8800652585074082,1.7870867299407243,0.901606984874222,0.9187774642201219,0.6706868719792383,1.7644181411061697,1.46268648243133,0.7675349227438372,0.6773571496009131,1.0267753469763379,0.6146359757578894,0.7016803918459212,0.5765769417212484,0.8200785696958245,0.42778251935095934,1.004314604941673,1.337099363941452
93.875,0.19519754877966516,0.2732654175492693,0.44301305271162944,0.20676210903455053,0.085991725511421,0.05584945766478301,1.6912563952851938,1.5728991748664478,1.5542088367973177,1.3726205293260896,0.9614644796444991,0.3624045611737479,0.846461562389508,0.8883227364251572,0.6224326538275047,0.7916305525061141,0.8872103819263529,0.20165113363639717,0.24333998874868173,0.5025162130793663,0.2966144735831183,0.31464434768570027,0.7965730939261654,0.3728636541028692
94.0,0.5404277561335633,1.413443213689593,1.0673881166226635,0.7060600609854949,0.7791297217383136,0.6313729844060529,1.6813505333826009,1.941243017499968,1.8249637269948027,1.0418504978474885,1.020644712838397,0.6712690255795452,1.5453405344143385,1.5420797525423162,0.6119194271252832,0.5325403202507312,0.970076968288698,0.2542931477144872,0.48323106986042563,0.4838818170970642,0.42583424887545274,0.43156326571155273,0.9809279576729952,1.860618546470223
94.125,0.6749652731478184,0.19073273267838847,0.17911129354541355,0.13203246504577837,0.2449379401624275,0.09434384626028965,1.2582390763290685,1.4029129577802677,1.483228211148273,0.7570634627918105,0.7749261799795686,0.13739454025483103,0.8287429381132224,0.7805214127241586,1.1507407030292656,1.0145542482271632,0.8484476463688055,1.1003189764639574,0.5851214020859687,0.7702194902261719,0.27715616075815463,0.33109461043916794,0.5649564002654593,0.16242704966223354
94.25,0.7177820486468929,0.7119861390463481,0.23840879053868,0.497246333440201,0.5115525274978937,0.424145352172233,1.7720049269558156,1.8958570892006767,2.0354220191139567,0.8976410041320478,0.9820162739588417,0.6447009971759013,1.5172827714364332,1.172442013966176,0.5499434280939687,0.806954574522437,1.1096184048457396,0.6471066193325452,0.7388163910004804,0.6497677053429709,0.7216203971430468,0.3701006112469896,0.9653855749392986,0.8304374759862827
94.375,0.3637247147997691,0.34547707115739834,0.22103661048159537,0.22888747314249636,0.16898513287106445,0.02194558272532323,0.6252902986820201,0.4302635075129144,0.5116637010382719,0.3024785658647823,0.35619848264330667,0.3077956211679768,0.9295927915031945,0.6183606198797704,0.8399748155721425,0.6493662303427841,0.7158944210573484,0.3698866730333819,0.8482492949201311,0.197240319151165,0.7166311726849819,0.14608865233735455,1.108121511001357,0.2597272092567973
94.5,0.8825048762579862,0.6281892567519031,0.5576549710133195,0.4272963095165441,0.5392187407906852,0.4056578491259121,1.5022203465769757,1.875044795892559,1.901626375934975,0.8566450654559296,0.825669988468476,0.6980964212701549,1.5770448471805922,1.3690239022226427,0.5720249517208601,0.8210396732654928,1.0461463106078022,0.5216385990537494,0.8151588885250144,0.5459094425021521,0.6293691182316653,0.3092699665972854,0.9620320906837578,0.7450967979489589
94.625,1.2471548289825949,0.31006150095638657,0.04203814870077943,0.2919011304095995,0.1871322784113003,0.13036603086285656,1.1597587336204322,0.9398716765164502,1.0297188941058637,0.7482916442240302,0.8581389260880252,0.38988443792260163,0.7829167658146263,0.42191508792615023,0.941187966328965,0.497550195058471,0.7281387108655392,0.5822535590053346,0.4067713737348822,0.5746744648189235,0.3936804261911722,0.9130519055173164,0.586059318889263,0.3715790638480396
94.75,0.5015588772629392,0.24677080605583027,0.226806801676773,0.1482209241336472,0.31856676285707974,0.4458187389684337,1.749136177312735,1.8790365143997108,2.284085427063197,0.657330518078677,0.8666923033449752,0.47974640983384154,1.4945050888894715,1.2587489043089648,0.49054538872009323,0.42601827012994986,0.9072625939826328,0.28265945103585605,0.6349200480002232,0.373315703568896,0.40971644675492985,0.2703876045942442,0.9022532744205333,0.3160580433089605
94.875,0.6762570432149962,0.0539598463840645,0.20385781371127565,0.032242932106228785,0.06197232799050014,0.0493265169630517,1.7849415146221925,1.3577406031413173,1.6522875283512237,1.2439238088585096,0.6515308773139891,0.29809782496255527,0.8586083180931293,0.9450242968808286,0.2627646489532757,0.6661544527570118,0.762646066275382,0.5972964324048506,0.3219810637218607,0.46909388834969723,0.2921174473497596,0.7235481798729299,0.7922601118929592,0.016336858943357284
95.0,0.8638734752715727,0.49575082575067636,0.16214042872271267,0.17155705991317205,0.43379614646007575,0.46737256172184993,1.5911270510470077,1.742455644672727,1.679184082370556,1.1530379000059414,1.1529243290051008,0.6034770458877524,1.3288433962038597,1.1547836598158763,1.0042152137351268,0.7758327371183168,0.9550886749245093,0.7413941026929797,1.1160584634803457,0.7425472791047256,0.598760505821857,0.23617350124817113,0.9193720688947179,0.4656708807687029
95.125,1.7319087858781168,0.057083030209756504,0.31745697463236533,0.15097912286447077,0.04971088514170711,0.0813940230063141,2.235542431411425,1.8911304030449245,2.242186430951675,1.0734781808527811,0.9276975368635236,0.10035483815698343,1.0618782073277775,0.6486562286664302,1.101470496352243,0.500363190428173,0.6060399320033273,0.3680319617735352,0.3839728786500018,0.09822487091581761,0.6354894690622084,0.21046030439638533,0.5303857850278184,0.20305920109632292
95.25,0.31915473610559897,0.1331222181081358,0.28154286031305287,0.15035958327786297,0.3363503864502462,0.503644211608871,1.036288893627379,1.3099560713156877,1.253312380324921,0.6085860467970905,0.7806422178171273,0.5366039267022326,1.4418788650301602,1.3235146751323292,0.13792121667377258,0.9813939971846608,0.9268050173703164,1.0363763028764903,0.7441221581404648,0.7270250755532945,0.3750973004349762,0.5151995515353863,0.9293851920790969,0.21194776304724475
95.375,1.5713267504332589,0.25166070264757706,0.1283603305218017,0.1454469604508862,0.10559224539551866,0.0705039004208031,1.9842894118343335,1.9057652560801635,2.028413274363565,0.9506654280603511,0.6512035904824808,0.4549292516067504,0.8154688876298394,0.7639730224986966,0.9779074288220316,0.6100810563007575,0.49415320016069253,0.4598967042783785,0.44065982764292194,0.3572427277364128,0.8750467992742866,0.7303488163122626,0.4730030547948933,0.1455108910280864
95.5,0.6205453479479835,0.6791104584104172,0.45643703929333085,0.1587076897797885,0.47973937718969883,0.49884706985110117,2.2205989080210116,2.329110864405598,2.473925355234389,1.217857479364513,1.172046946278512,0.6803175842299927,1.4212406661311379,1.3738093270543255,0.6798070868299007,0.44833683353408066,0.9453895778674374,0.2555415847426624,0.521564914610254,0.3565805817173703,0.5589909608621223,0.34739372678892017,0.9090012936936707,0.8138674745111939
95.625,1.7251844143678177,0.07759877598912909,0.3182401119674251,0.03077855059132005,0.03404737750663769,0.10220146666492018,1.2025390231132407,0.9487041853879624,1.2801031184812657,0.6532474167451022,0.42073389007747203,0.16869562433085092,0.7348844290259866,0.9048999099223474,1.8325458092415636,0.8926611516242865,1.0369609428788473,0.7679094217908112,0.7998469258828694,0.4726941955738151,0.7557885011196028,1.1335176037014159,0.9069545458943206,0.07385666151538456
95.75,0.11096026140778041,0.43234818617454573,0.19124055834734321,0.16288086735996368,0.46792186662672813,0.4637271557862848,1.1276816103281349,1.436396076282758,1.4633207127477177,0.573184718760328,0.6630116596770288,0.6802039987113208,1.648959640802833,1.5338229812952946,0.15507371656417843,0.3988683931033778,0.978787836128215,0.4108750045716678,0.1420783922675762,0.2721052112995754,0.23252064377479822,0.35697190127893397,0.9241530975745205,0.599295585398347
95.875,1.288254916395843,0.12101024922507746,0.2592334083724814,0.06625404239838907,0.181986890917496,0.11319770404356619,2.085525973133033,1.8446235313774149,2.345337968183845,1.3455285636741239,1.035785148391484,0.18156709089570588,0.7047874826638758,0.909602483118187,0.6963684961432037,0.5564497410119159,0.5649489206906512,0.5695507418303356,0.528248340582301,0.31381965037305926,0.36107284781249727,0.2628330480924752,0.6117104054148831,0.1649453285475315
96.0,0.6015419006433755,0.4390184673655031,0.2285862000241454,0.15208840753372255,0.5640478849129507,0.5429248350692385,1.5634091640396608,1.8161689471653724,1.840925550372968,0.9257138294677818,0.7845945090095415,0.6096636926094857,1.695805506008895,1.361109630498272,0.2644389255638653,0.8177738385174019,1.0468111789851844,0.7652452288707476,0.916771143466007,0.45375132340412627,0.52291847664892,0.11676879764639721,1.0762596260906425,0.6149948686823143
96.125,1.415796868323642,0.15948583854339476,0.12914243727321506,0.0905365319762251,0.14216239624691487,0.10797645604819121,4.727421771236124,4.715291456351916,4.400290083220845,3.3133533821364516,2.13148723390343,0.8866579278902318,0.8716801721019256,0.9194099670406556,1.5157832734974788,0.3271454418342984,0.8476038577420334,0.634872755125923,0.24557471527756364,0.05069006978895803,0.9280449357855955,0.6829772010355795,0.6528198510824218,0.2405918048451709
96.25,0.43211552801385145,0.3447593733187201,0.5076030790095155,0.10022458233286038,0.560236972980437,0.5026304294122372,2.3594132598868853,2.523435887832839,2.811958788524299,1.4190244190092345,1.0326643840368432,0.7907030710400692,1.517743862273341,1.4545266886093426,0.4127793419882053,0.6833194804867284,1.0018716389891578,0.3213746833256321,0.9596171650407542,0.6536022832856243,0.4575106464835005,0.3816729782288631,0.9359542344420874,0.5622662069463372
96.375,1.4253331655333894,0.07279277236303587,0.16605622064776598,0.0358407078005617,0.04080007026180827,0.09533420517861785,0.8429121212482209,0.8542362611731715,1.084404902236752,0.6281091034501874,0.7081144925839883,0.292926122853794,0.762823409158671,0.6808177631151324,0.8385699671315103,0.6982774377448624,0.9917909461922092,0.1136421106977016,0.7359348688220779,0.492843415487741,0.8699233908257251,0.7555719759183934,0.6850185462402246,0.10380719804964268
96.5,0.425285258393433,0.4469111561021252,0.15375083303003964,0.17122972525408758,0.48103936368816086,0.43414953883427826,2.009721868302469,2.2597343401567,2.364087612612303,1.1050670268357252,1.029496265485285,0.6560300307654933,1.3843101490831762,1.2668566297346475,0.6958181652636468,1.035437372742562,1.094422528594316,0.7018463722770649,0.9041753268116687,0.9247186422629582,0.5420196735675447,0.6228027221464032,0.9913693646918946,0.6599637730018901
96.625,1.2960867107771799,0.21915425484556342,0.3078650646667588,0.10260960240177491,0.11134193333696457,0.03870295615832787,3.6414179411192045,3.5783892996642375,3.9072047718326317,2.8808891796638494,1.7933647126389458,0.9114616944531483,0.7983081401627798,0.9231326153005636,0.8835544048956511,0.22089357709586213,0.807089462928429,1.026510781315778,0.18719467858079192,0.25947357778387664,1.232509580656041,0.4094943115620996,0.7642409037371023,0.08758367417191155
96.75,1.0061548880917197,0.40685894140059353,0.1955096246816984,0.1814803072432051,0.38077543507094536,0.4917921044035325,3.0870425190995263,3.4173097079213566,3.464696012377021,2.016513427932499,1.6378007022061702,1.1155573219410233,1.5700334178192916,1.3987351263953445,0.989180535709622,0.8844724741439436,0.9701357122374267,0.974150078307071,0.8861857199479588,0.66463806321904,0.7391482937644508,0.16580044976639238,0.9587674582115105,0.52333349167133
96.875,1.4535459350680853,0.13390482831629263,0.46279606775064336,0.1545193154054315,0.08029194970383216,0.06074990988301259,1.4859096569211,1.4760263631438133,1.5104188600474233,1.0029967992340707,0.7275518620579617,0.23125706734351154,0.6777875730530625,0.8611407852384414,1.6093398328242177,0.6300641696921944,0.7972296561190321,0.3308382702555305,0.7945343564309051,0.8159280434259844,1.2938570375852512,0.8760766095341523,0.8307187386296317,0.006004095892540292
97.0,0.800119032171846,0.44299376157935705,0.24697332016915724,0.10568110037263197,0.42287511201633204,0.5521145575636128,2.860865522124362,3.2048372216873537,3.175307978680989,1.9012820846645917,1.5358268371669483,1.0389409907898,1.4290371712962089,1.5005798039484688,0.8328228837033167,0.7976719228274421,0.925676948935818,0.7490911285014321,0.8937308246677602,0.7114963484477348,0.3684031756220003,0.9459913971746253,0.9407522419595026,0.5260800808985481
97.125,1.951760893820327,0.1216969033376359,0.07589679743804156,0.09812199746454778,0.07193312710613776,0.03722895377959035,2.650215577274024,2.2133396679281496,2.7571433915251613,1.6841558715296037,1.3401303297916818,0.42876113713788266,0.5771590090781925,0.7410670354931376,1.4607103192451194,0.8202301858828871,0.7562699645514118,0.7777887498787319,0.9307571281970392,0.4565678629707808,0.3438228089741743,0.5923906941791987,0.5833309237054107,0.07015535356869894
97.25,0.994884204549007,0.3569753172929649,0.21779946939400455,0.24635375099095125,0.3405086660029172,0.35080211782861176,1.57700339755096,1.7507161395209332,2.016485510922568,0.9634043692960792,0.9500346113045253,0.7741040183317449,1.5478676883817224,1.3106881691720698,0.8425939278063971,0.9595605618338371,0.939436304073928,1.0900041869442314,1.0203465854678935,0.7501287043488369,0.10713899405633205,0.4433773981160684,0.9261235348415534,0.40638273462585195
97.375,0.6138515817584661,0.13190658563505575,0.24265771325380012,0.047156256537121695,0.01728125022690852,0.09375215186408392,3.5392488272253724,2.923014502634408,3.0454652533962823,2.364171120409838,1.33733547786027,0.6939551416421929,0.37177487236236423,0.9148677763356955,0.2110569963547379,0.42540603412854644,0.8593720861979701,0.3829952504970485,0.19913294222325661,0.6130769062892462,0.6439419787085989,0.35056539310274787,0.7005855148113976,0.1815318977664064
97.5,0.4714799371698252,0.241742498161313,0.07457109373836651,0.1526957750734818,0.43076622550756144,0.37084268184264063,3.4298896110120194,3.659120707919914,3.840722051553273,2.3045444129930654,1.7900625949942235,1.0475821994760632,1.5307444743546266,1.3044910907954705,0.5885571673803104,0.6779187535259728,0.9646375189937239,0.5750967970297689,0.5564223867884098,0.4904177455324427,0.689097001799401,0.5740860547031369,1.0098505640749424,0.4371859034758388
97.625,1.7047122259477006,0.11006743410972838,0.14647110220941306,0.06774778268719085,0.02576750129793509,0.029755789051541342,3.280548015081899,2.9156207480655625,3.111451249037968,2.128189569033321,1.5941956528119308,0.765837116499754,0.5101398795014862,0.4837872006950372,1.2091414688661912,0.4501167137246079,0.8053649266933802,0.32607894310910246,0.30821172364817656,0.14897429138856044,1.214532449150942,0.1060148380177856,0.7998596588665925,0.05151717492766086
97.75,0.6751202788337396,0.35044387909983143,0.12748096377555196,0.14660297046117535,0.38251563482041706,0.5429180176039355,1.0109830150065473,1.313610462951891,1.297845646107215,0.7124723226408143,0.5411878657748695,0.39220336624927143,1.3313480643450177,1.3043068991823272,0.51802176503464,0.4699257662263816,0.9784534363348757,0.24720088839674773,0.29363358089012126,0.4424249763688096,0.755262827107296,0.20667363917922577,0.9595444375842995,0.4109493151193146
97.875,0.5017605563213081,0.05447628392028844,0.05564068681484136,0.0858981758346849,0.1257032699602575,0.013104666700416073,0.854130319521695,1.0769233179859803,1.056637260721771,0.8831731283554246,0.5328733625903603,0.3369314242579443,0.5681014213571036,0.9557899362489997,0.07094162305111608,0.6627805162324584,0.7504138632460802,0.4132600229703165,0.27339310398094957,0.4932664608973947,1.0774327842493912,0.8650907454337236,0.9535947893297716,0.09938583439949544
98.0,1.3192301502849746,0.1682475186247081,0.13823984790994498,0.18027278187149026,0.29069751790840215,0.4460131033687851,1.2375112568633515,1.2012216024972049,1.416658722616893,0.9199610652085674,0.5413868207855136,0.3552710411974951,1.3209316965506188,1.2365109060603323,1.1786469874550387,0.7727280851017029,0.9262396825533077,0.5742512183114592,1.0150757814384648,0.6803237360699691,0.7544443533962149,0.142136584094673,0.8574044846129697,0.3666979738486086
98.125,0.2252165295298136,0.25720277833623645,0.2458718115459579,0.17658816739971228,0.10988103163411797,0.11527620449043642,0.5235385290568285,0.9951280761516623,0.8372677735529171,0.463462028923844,0.47393549697560805,0.5967982886075771,0.9351901966402416,0.7602994315864666,0.25017281404071673,0.8220520785587353,0.7980070367895268,1.2002293776428659,0.8066562792849212,0.5255148563707998,0.3425254207423256,0.34238731124320265,0.6433474312188018,0.2897123073487129
98.25,1.1863024408829563,0.370621741460295,0.21171391655006508,0.005534592300674189,0.30635573324437965,0.4444170364657328,2.5916874047007377,2.5814254145226743,2.741846908543967,1.662718614631341,1.4070219520119855,0.7683889198249555,1.2622160046221351,1.247173498663433,1.1116017387421258,0.8878441687699857,0.9118658447299546,0.9361816085755219,1.0622802023162716,0.7769208711541986,0.6231403314829139,0.3119562372475885,0.8215367281343057,0.39668772556105464
98.375,1.3777937417335377,0.17023179387230888,0.10124728227634197,0.01700665898364455,0.1013003858558971,0.021237644341518598,1.078343653860719,0.8473188900920631,1.1409719181797036,0.6887034678543679,0.881009291473114,0.45248180250385084,0.6396415378400383,0.7262748452555918,1.4275401092858675,0.5854456021192895,0.857678841093529,0.9430187711271217,0.754772886119799,0.6139327912863506,0.6025451815167262,0.5856884408501035,0.8726240720718689,0.09402159449253107
98.5,0.6608858249194082,0.289611882558106,0.13565231378491813,0.12788217252374626,0.3072669196751071,0.536662457732565,1.0883038128982632,1.3692229869417893,1.3541787916053931,0.592905073454308,0.504244560503085,0.41314268659904,1.2207118796641268,1.3034580836859324,0.4552910170530212,0.6424574948475139,0.9459543242578379,0.6780951784416417,0.3985460143841264,0.6056071967365825,0.7119960663324567,0.34832009825850613,0.9937541418225592,0.3165238500891536
98.625,1.2880545148581293,0.2088587436246198,0.25177636354686117,0.17046012385643627,0.06557768845626218,0.1075603816963479,1.68766022992438,1.6640497712470266,1.8806780422517444,0.9030517054960727,1.0583125602902774,0.4730255460316726,0.5418524895104755,0.749891669161789,0.7443240184465055,0.9181157566991276,0.9781337489607211,1.2111439666681678,0.5646150092053666,0.6244946244878465,0.16600935437574357,0.49575708042668876,0.7244993893920519,0.13465501430106222
98.75,1.378048518950225,0.39064036151866716,0.25270096825824306,0.07350311727230001,0.37444664068215616,0.5010780614012639,2.118422465997156,2.3325374832652916,2.420582919590052,1.3409258074870207,1.1358211758328343,0.5703725670968993,1.1814070880307335,1.2949049327148598,1.3125940162413507,1.199904096921239,0.9308011519009436,1.054529780600853,1.3357407555538805,0.9628913003819144,0.8946290233211862,0.233415186731539,0.9705580646304474,0.5741402928085745
98.875,0.8522285589248221,0.12216786987246804,0.09794254266990267,0.011190749437834869,0.024917439215073073,0.026524566176763142,0.8383663863692948,0.9493276523113379,1.121062147228026,0.6229793864168516,0.5572774523443668,0.4738298488052651,0.8382872149455541,0.7480854202067868,0.8583065782996733,0.5659522858898498,0.9277752645526245,0.25703870086810876,0.38872900965138435,0.45374025962654685,0.3619154837467307,0.43371515365611446,0.8994210534492988,0.09141106695424356
