,Time [s],A10,A1,A2,A3,A4,A5,A6,A7,A8,A9,AY1,AY2,AY3,AY4,AY5,AY6,AY7,AZ2,AZ3,AZ4,AZ5,AZ6,AZ7,E11,E12,E13,E14,E15,E16,E17,E18,R1,R2
2366,47.32,0.010032,0.0059132,-0.0055274,-0.0020981,0.011809,0.024568,0.025176,0.014442,0.0050771,0.011305,0.0042673,-0.007081,-0.015407,-0.012154,0.0035706,-0.0036882,-0.016385,-0.0019274,-0.003475,-0.002823,-0.0067183,-0.00019769,-0.0044477,2.3105,-3.0688,1.9697,8.5062,-18.593,-6.9028,0.27625,-6.7274,-0.0018047,-0.0025211
2367,47.34,0.023123,0.006321,-0.0015753,-0.00065519,0.01219,0.021517,0.022916,0.027736,0.0072432,0.011659,0.0027922,-0.00095427,-0.011086,-0.01332,-0.0024849,0.00062212,-0.010093,-0.0038164,-0.0098317,-0.0098366,-0.015646,-0.01228,-0.012202,3.7579,-1.8146,3.2888,10.521,-15.225,-5.7378,0.71761,-5.478,0.0020983,-0.0005256
2368,47.36,0.036929,0.0028186,0.0053848,-0.00024888,0.010269,0.01502,0.022072,0.038417,0.0043767,0.0099423,-0.0027795,0.0044788,-0.0050907,-0.011439,-0.010402,-0.00066966,0.0035197,-0.00030796,-0.00083402,-0.0032415,-0.0043909,-0.0083762,-0.0010455,5.1313,-0.44623,5.0783,11.854,-12.157,-4.4736,1.1579,-3.2703,0.0027923,0.0012619
2369,47.38,0.041478,-0.001726,0.0073162,0.006107,0.0046004,0.0091232,0.024988,0.041367,-0.0006396,0.00491,-0.0062928,0.0031506,0.0025192,-0.009836,-0.015033,-0.0061483,0.015469,0.0028953,0.0076135,0.0076546,0.011769,0.008294,0.01181,5.5188,-0.60263,5.067,12.443,-10.454,-4.4451,0.40549,-0.9616,-0.0011275,-0.00032201
2370,47.4,0.037426,-0.0026787,0.0034148,0.015968,0.00038463,0.0089738,0.029209,0.037644,-0.0024886,0.00087948,-0.0050403,-0.00085739,0.0072358,-0.0081366,-0.016296,-0.0047265,0.014857,-0.0004819,-0.00044812,0.0041785,0.0067908,0.0085442,0.0062065,4.9781,-1.7751,3.7628,12.411,-9.9638,-5.8686,-1.0471,-3.9552,-0.0022508,-0.0010291
2371,47.42,0.033099,0.00046317,0.0028483,0.015348,0.0045872,0.015336,0.029308,0.033412,-0.00072311,0.0047311,-0.00026206,-0.0012814,0.0035728,-0.0054545,-0.010658,0.0020982,0.0062052,-0.002762,-0.0070878,-0.0050021,-0.010706,-0.0082519,-0.0069481,4.5994,-2.3727,3.7933,12.6,-9.3469,-5.8844,-1.7742,-0.50271,0.0008014,0.00016969
2372,47.44,0.031138,0.002722,0.0070528,0.003723,0.015652,0.021598,0.024974,0.031422,0.00052432,0.015597,0.0034103,0.00020488,-0.0023835,-0.0024435,0.0019665,0.0054578,-0.0016662,-0.0012058,-0.0020315,-0.0052363,-0.012645,-0.014919,-0.0080931,5.5644,-0.99744,4.4882,13.095,-7.5166,-3.9629,-1.3508,-0.74086,0.0013122,-0.00065474
2373,47.46,0.027268,0.0015044,0.0060072,-0.0011919,0.021455,0.025451,0.019624,0.025132,-0.00099466,0.021403,0.0039283,0.0028873,-0.0064799,0.0013733,0.012158,0.002524,-0.0075961,-0.00051181,0.0010846,0.00031122,0.00076254,0.00059778,0.0036304,6.2998,0.59185,5.5402,13.306,-5.0571,-2.2896,-0.54621,2.4049,-0.0011722,-0.0017869
2374,47.48,0.019759,-0.0018281,-0.0037815,0.0070481,0.020647,0.027239,0.020019,0.014319,-0.0031826,0.019722,0.0038493,0.0042361,-0.0068479,0.0063101,0.015238,0.0011372,-0.010515,0.00088309,0.0014389,0.0042334,0.011126,0.016742,0.013496,6.4833,0.72762,5.3794,13.239,-4.2199,-2.4567,-0.80338,3.1278,-0.0016675,-0.0002988
2375,47.5,0.011769,-0.0023682,-0.010393,0.013208,0.021108,0.026356,0.02431,0.0072237,-0.001887,0.020026,0.0021379,-0.00087235,-0.0018647,0.0097469,0.012876,0.0046588,-0.0097532,0.0021787,0.0018594,0.0016385,0.0010609,0.0048229,0.0044131,6.2644,0.018092,4.2463,13.191,-3.2219,-3.8211,-1.9631,1.6345,0.00082656,0.0015795
2376,47.52,0.01307,-0.0013402,-0.00035105,0.010124,0.02405,0.025196,0.021947,0.013017,0.00018931,0.023795,-0.0039821,-0.0067345,0.0065987,0.011422,0.0092349,0.0075681,-0.0023149,0.00060476,-0.0015777,-0.0032133,-0.013204,-0.01444,-0.0098247,6.0757,-0.4769,4.5197,12.874,-2.0197,-3.6844,-2.9146,5.1868,0.0031493,0.0016946
2377,47.54,0.020539,-0.0021601,0.012586,0.010114,0.023425,0.022261,0.013295,0.022527,-5.6564e-05,0.026084,-0.0090597,-0.0053082,0.014329,0.011821,0.0047271,0.0043531,0.0088588,-0.0015777,-0.0037604,-0.0026103,-0.0069054,-0.0080957,-0.0053338,6.7543,0.7909,5.2908,12.816,-0.55108,-1.9364,-2.7253,4.5685,0.0024279,0.0006627
2378,47.56,0.021181,-0.0038024,0.01022,0.01736,0.01574,0.014147,0.011939,0.022177,-0.0020219,0.021385,-0.008766,-0.00013497,0.014923,0.012686,-0.00027306,0.00098671,0.015523,-0.00014554,0.0018017,0.0042118,0.0096493,0.012251,0.010357,7.1286,2.5204,5.9638,13.402,1.9035,-0.27813,-1.8644,8.6015,-0.0014021,-0.0015204
2379,47.58,0.017183,-0.0047197,0.0016079,0.022428,0.0097568,0.0067392,0.019826,0.017987,-0.0041753,0.015292,-0.0031526,0.0052751,0.010509,0.011113,0.0017103,0.0053865,0.015465,0.0026628,0.0065289,0.0074055,0.012803,0.0144,0.012454,6.7744,2.7108,5.4165,12.696,2.7323,-0.5179,-2.1284,7.8288,-0.0019258,-0.0009165
2380,47.6,0.018687,-0.0032941,0.00068718,0.01697,0.0098846,0.0084646,0.020655,0.019587,-0.0038614,0.012684,0.0051261,0.0096214,0.0072139,0.0049991,0.01111,0.01369,0.012156,-0.00054902,-0.0026242,-0.0017103,-0.0059715,-0.0080884,-0.0045638,6.3431,2.169,3.8803,11.31,2.3382,-1.4961,-3.1948,7.3284,0.00039248,0.0016902
2381,47.62,0.023265,-0.00046682,0.0043297,0.0033847,0.01243,0.014533,0.012561,0.022806,-0.0018998,0.011894,0.0092044,0.010119,0.0040177,0.00095587,0.017079,0.018828,0.0088398,-0.0033872,-0.009458,-0.010879,-0.02052,-0.020569,-0.01605,5.4414,2.091,2.8299,9.4049,1.4075,-1.0594,-3.8081,8.4074,0.0021174,0.0020731
2382,47.64,0.021648,0.00083581,0.0023569,-0.0070871,0.010939,0.016204,0.010273,0.017217,-6.5291e-05,0.0092286,0.0068684,0.0071556,0.0011357,0.0028103,0.016213,0.018181,0.0086755,-9.5475e-05,9.2685e-05,-0.0036674,-0.0067325,-0.0013894,-0.0035589,5.0222,3.6044,2.8631,7.9836,0.59085,0.14858,-2.8923,7.2012,0.0012759,0.00057672
2383,47.66,0.014143,0.00094585,-0.0062981,-0.006457,0.0037013,0.013349,0.014751,0.0064926,0.0011206,0.0024287,4.1293e-05,0.0027864,0.0016738,0.0082492,0.012219,0.015245,0.014593,0.0020049,0.0074638,0.0078727,0.014185,0.018531,0.01407,5.7863,5.0323,3.6732,7.5728,1.1836,1.3154,-1.3396,11.001,-0.0019832,-0.0015986
2384,47.68,0.011324,0.00079963,-0.010297,-0.0026362,-0.0014029,0.011293,0.016545,0.0045532,0.0011997,-0.0025806,-0.0050687,-0.0034274,0.0035106,0.012809,0.010279,0.014674,0.022452,0.0024,0.0051343,0.0076679,0.015044,0.013168,0.014616,5.0924,4.7483,3.5116,7.1107,1.2479,0.8069,-1.2842,8.2706,-0.00028137,0.00040844
2385,47.7,0.014099,0.00038619,-0.0038937,-0.0056095,-0.00048585,0.0085986,0.011733,0.012183,0.0014368,-0.0013689,-0.0078061,-0.008968,0.0034662,0.013427,0.011009,0.016062,0.025906,0.0019098,-0.00023758,-0.0012928,-0.0043368,-0.0064945,-0.0027241,4.2921,3.6409,2.0787,6.0849,-0.24237,-0.88576,-2.2873,8.4254,0.0016324,0.00199
2386,47.72,0.017064,0.00049781,0.0032325,-0.0074733,0.0009515,0.0026391,0.0044027,0.018744,0.0021287,0.0015264,-0.0095992,-0.01124,0.0028678,0.011764,0.012688,0.017914,0.023796,-0.0028925,-0.0059122,-0.010309,-0.019915,-0.016108,-0.017354,4.3102,2.8235,0.67272,4.316,-1.855,-0.77404,-2.4228,7.7191,0.00012355,-0.00043328
2387,47.74,0.015244,0.0027264,0.003102,0.00021823,-0.0019229,-0.0027405,0.0022782,0.016846,0.0033676,-0.00036146,-0.0055849,-0.010002,0.0029852,0.0080754,0.015283,0.019502,0.017529,-0.0047772,-0.0071321,-0.0089311,-0.010207,-0.006638,-0.0098795,3.4873,4.1614,1.3964,3.1792,-2.0783,1.2722,-2.077,7.7318,-0.00026246,-0.00068417
2388,47.76,0.007143,0.0065262,0.00020261,0.0062771,-0.0070231,-0.0061798,0.0056291,0.0082432,0.0052335,-0.0040524,0.003632,-0.0021691,-0.0012121,0.0064677,0.018153,0.019946,0.015747,0.00094692,0.0014819,0.0030448,0.0089215,0.0079347,0.0089088,3.9023,5.3019,2.8706,3.9248,-0.51255,3.7483,-1.4624,11.864,-0.00124,-0.0010356
2389,47.78,-0.00035456,0.0093609,0.0061097,0.0030744,-0.0070988,-0.0053085,0.004006,0.00065944,0.006913,-0.0025627,0.010306,0.010784,-0.0056411,0.0086845,0.018223,0.018589,0.018146,0.0038616,0.0079833,0.0083102,0.011925,0.010738,0.012492,4.147,4.6332,2.9464,4.929,0.48175,4.681,-1.1606,10.2,-0.0013644,-0.001262
2390,47.8,-0.0038591,0.0096014,0.016214,-0.00028509,-0.0024844,-0.00055551,-0.0038379,-0.0013682,0.0070816,0.00068452,0.0094216,0.016827,5.2279e-06,0.0073801,0.015999,0.017047,0.019941,-0.00014216,0.00051504,-1.808e-07,-0.00096358,0.0023788,-0.0012858,3.0705,3.4068,1.8077,4.029,-0.28614,3.5783,-2.3695,11.696,0.00047778,0.0011223
2391,47.82,-0.0069773,0.0087895,0.013924,0.003893,0.00065445,0.0015971,-0.008388,-0.0060698,0.007944,0.00098077,0.0061833,0.010307,0.013486,0.0039537,0.010694,0.016319,0.021429,-0.0021386,-0.0061447,-0.0068851,-0.011434,-0.0078809,-0.011455,2.1652,2.278,0.40235,2.5924,-2.1378,3.1262,-2.8286,9.0335,0.0005463,0.0012832
2392,47.84,-0.012279,0.0093946,0.0037518,0.0075726,0.0037419,-0.0011842,-0.0064289,-0.015439,0.0099902,0.00055499,0.0046802,0.002875,0.022846,0.0074131,0.0038393,0.017198,0.020294,0.00020607,-0.0007249,-0.0029398,-0.0075826,-0.0094047,-0.0082646,1.8374,2.9623,0.67582,1.751,-2.9732,4.7109,-2.4929,10.046,0.0004189,7.9295e-05
2393,47.86,-0.014604,0.0085606,0.0015709,0.0083451,0.0075496,-0.0054866,-0.0077404,-0.020169,0.0094991,0.0026263,0.0012744,0.0062211,0.018383,0.016212,0.0026288,0.012544,0.017397,0.00015862,0.0042968,0.0036919,0.0058233,0.0022212,0.0033852,2.5306,4.312,1.8029,1.94,-2.6666,6.3305,-1.5976,12.026,0.00074032,-0.001033
2394,47.88,-0.01143,0.0048175,0.0067104,0.0080839,0.0082312,-0.0060764,-0.017294,-0.016637,0.0064096,0.0053509,-0.0030383,0.01269,0.011044,0.020268,0.010855,0.0035403,0.015088,-0.00094464,0.0021448,0.0037457,0.01026,0.011968,0.0085273,3.1563,4.0861,2.1641,2.1913,-3.8257,6.0205,-0.32248,9.2327,-0.00077696,-0.0023311
2395,47.9,-0.012678,0.0019641,0.010765,0.0088323,0.006558,-0.0056751,-0.01991,-0.014002,0.0027976,0.0058934,-0.005761,0.0072294,0.01067,0.016912,0.020283,0.0033565,0.0070524,-0.0010817,-0.00060265,-0.001233,0.00063553,0.0041419,0.00030472,1.8606,2.7414,0.88656,0.58152,-6.9639,4.4357,-0.54504,9.0262,-0.0016439,-0.0018421
2396,47.92,-0.02134,0.00063184,0.0093757,0.011702,0.0023092,-0.0085247,-0.011494,-0.018601,-3.7916e-05,0.0036644,-0.0045955,-0.0046397,0.011144,0.01371,0.020193,0.014144,-0.0047422,-0.0018279,-0.0021515,-0.0038765,-0.008316,-0.0095232,-0.0087964,-0.043416,1.8731,-0.89554,-1.5262,-10.735,3.1081,-0.85664,3.9132,-0.00063375,0.00029961
2397,47.94,-0.024821,-0.00047176,0.0027858,0.014113,-0.0030706,-0.010685,-0.0076199,-0.020756,-0.00090018,-0.00028227,-0.00096163,-0.01046,0.0071505,0.014403,0.015524,0.016975,-0.0073655,-0.00096657,-0.0029388,-0.0027894,-0.0062508,-0.0082745,-0.0070145,-0.049138,2.4465,-1.3153,-3.0361,-12.709,3.181,-0.28143,4.9201,0.00022382,0.0012978
2398,47.96,-0.016806,-0.001245,-0.00048196,0.0077217,-0.0037673,-0.009516,-0.013531,-0.015133,-0.0022186,-0.00072706,0.0025995,-0.0070561,-0.00058022,0.016139,0.01349,0.0057783,0.0035198,0.0022501,2.5984e-05,6.6497e-05,0.0025979,0.0046526,0.0020149,0.017381,4.1353,-0.34684,-3.6129,-12.521,4.6135,1.208,4.8134,0.0011755,0.0017005
2399,47.98,-0.008702,-0.0028861,0.0002291,-0.006912,-0.0015041,-0.0088207,-0.017273,-0.010391,-0.0037552,0.0022898,0.0062893,0.0024382,-0.0062546,0.013713,0.010719,-0.0020944,0.01411,0.0040992,0.00617,0.0048853,0.0092064,0.012342,0.0087462,-0.61135,5.0728,-0.52174,-4.228,-12.311,5.1073,1.8492,3.7965,0.00095583,0.0016399
2400,48.0,-0.0087752,-0.0056205,-0.0051813,-0.012951,-0.0045691,-0.0087774,-0.011543,-0.010525,-0.005123,-0.0018901,0.0049717,0.010291,-0.0028054,0.0044948,0.004465,0.0052555,0.01536,0.0011145,0.0041657,0.0037243,0.0054734,0.0046886,0.0040728,-1.774,4.5247,-2.58,-5.9222,-13.27,3.8422,0.93039,3.8288,-0.00063807,-0.00011891
2401,48.02,-0.011387,-0.0084882,-0.015275,-0.010389,-0.012619,-0.0070227,-0.0048458,-0.011696,-0.0079323,-0.012427,-0.00050033,0.0092989,0.007566,-0.0080823,-0.0024507,0.014909,0.01216,-0.0018557,-0.0028701,-0.0016187,-0.0033641,-0.0063916,-0.00479,-3.3873,3.4652,-4.3153,-7.4622,-15.64,2.3048,0.68364,-0.50433,-0.0019563,-0.0005171
2402,48.04,-0.0081638,-0.0093078,-0.018651,-0.014927,-0.017076,-0.0074945,-0.0044789,-0.0092787,-0.0090266,-0.018174,-0.0026035,0.002595,0.014243,-0.015741,-0.0037967,0.012533,0.012827,-0.0013778,-0.0022932,-0.0030136,-0.0064799,-0.0056749,-0.0073406,-3.6002,3.5949,-4.8936,-8.189,-17.782,1.8871,0.93647,0.86115,-0.00023665,0.00077464
2403,48.06,0.0018784,-0.0069662,-0.012885,-0.024525,-0.017005,-0.010201,-0.0074956,-0.002966,-0.0070965,-0.017623,-0.0015998,0.0011721,0.0063448,-0.009657,-0.0046697,0.0041811,0.015856,-0.0014104,0.00049633,-0.0032215,-0.0044945,-0.0021402,-0.0051208,-3.6798,4.3963,-3.6765,-8.5687,-19.014,2.6588,2.4551,-1.8638,0.0001629,-0.00042665
2404,48.08,0.01061,-0.0049487,-0.0088231,-0.02746,-0.01846,-0.012902,-0.0091659,0.0031534,-0.004996,-0.018892,3.3947e-05,0.0023921,-0.0081924,0.0038207,-0.0063377,0.00032073,0.013997,-0.00023213,0.00080195,-0.0010696,0.0031931,-0.00046182,0.0013149,-3.6033,4.1216,-3.2427,-9.0315,-21.04,3.3064,3.9764,-2.0851,-0.00044735,-0.0013546
2405,48.1,0.0080793,-0.0048329,-0.010718,-0.021283,-0.023315,-0.015956,-0.0063781,0.0028583,-0.0044714,-0.023778,0.00077375,-0.0028124,-0.013106,0.0072729,3.1851e-05,-0.0013257,0.0063204,0.0011002,0.00035484,0.00071182,0.0049594,0.0010157,0.0032131,-3.6476,3.0167,-4.2379,-9.8783,-23.902,2.042,3.6177,-3.7206,-0.00011468,-0.0007411
2406,48.12,0.00055264,-0.0053703,-0.011192,-0.015549,-0.02675,-0.017766,-0.0034577,-0.00096439,-0.0057103,-0.02615,0.00011826,-0.012446,-0.0089531,0.00071903,0.0072167,-0.00093178,-0.0050168,-4.5014e-05,-0.0001615,-0.0015674,-0.0027186,-0.0012968,-0.0033222,-4.3892,1.3959,-5.2876,-10.55,-26.551,0.23639,3.0292,-7.2195,-0.0010806,-2.5406e-05
2407,48.14,-0.0035513,-0.0056987,-0.0074284,-0.013775,-0.023251,-0.016138,-0.0062075,-0.0027203,-0.0063517,-0.021674,-9.4116e-05,-0.015143,-0.0052328,-0.0043173,0.0073216,0.0034671,-0.01813,0.00080082,0.0002711,-0.00027567,-0.0023338,0.0011584,-0.0025715,-4.5731,0.87496,-5.4469,-10.355,-26.904,1.1588,2.8714,-4.7849,0.00048867,0.001766
2408,48.16,-0.0073406,-0.0068,-0.0052968,-0.013546,-0.016293,-0.012956,-0.011064,-0.0061754,-0.0067313,-0.01372,-0.0016062,-0.0047956,-0.0080238,-0.002538,0.0035864,0.0018563,-0.018088,0.0019955,0.00068008,0.0014398,0.0013545,5.2521e-05,0.0018387,-4.7454,1.725,-3.9138,-10.046,-26.026,3.2748,3.6672,-6.7483,0.0012359,0.0016074
2409,48.18,-0.01506,-0.006683,-0.008604,-0.012007,-0.0097899,-0.011457,-0.013278,-0.014653,-0.0063089,-0.0070502,-0.0036569,0.0048613,-0.0081662,0.00026211,-0.00098522,-0.00828,-0.0061647,0.0018742,0.0031388,0.0016536,0.0039652,0.00057226,0.0029285,-4.1068,2.0368,-3.2076,-9.3762,-26.397,4.1188,4.8012,-4.4303,0.0017239,0.0011107
2410,48.2,-0.024401,-0.0063734,-0.011862,-0.0078976,-0.0037144,-0.0099218,-0.013833,-0.022613,-0.0061926,-0.0028049,-0.0050044,0.0038455,0.00048054,-0.0015197,-0.0069442,-0.01472,0.0015071,0.00047611,0.0024356,0.0015772,0.0054701,0.0051515,0.0010235,-4.4784,0.53929,-3.4642,-8.8339,-27.521,3.6927,4.6391,-6.3397,0.0022179,0.000735
2411,48.22,-0.026964,-0.0087314,-0.0087913,-0.0038661,-0.00047866,-0.0066831,-0.017007,-0.025364,-0.0085377,-0.0003758,-0.0047633,-0.0016194,0.0090901,-0.0043075,-0.016557,-0.011379,-4.3e-05,-0.0018831,-0.0035953,-0.00087794,-0.0020373,-0.00017722,-0.0044691,-5.412,-1.5208,-4.2272,-9.192,-29.818,2.4568,3.9172,-8.2627,-0.0022756,-0.0014478
2412,48.24,-0.024908,-0.0093679,-0.0041012,-0.0013062,0.00024357,-0.0058513,-0.019678,-0.024917,-0.0095016,0.00084908,-0.00074679,-0.0036615,0.011683,-0.0068179,-0.020466,-0.0061531,-0.0069564,-0.0018209,-0.0017696,0.00069387,-0.0023927,-0.0038168,-0.002863,-4.8993,-2.1175,-4.4969,-8.9589,-30.987,2.5501,3.636,-7.1539,-0.004552,-0.0021025
2413,48.26,-0.027569,-0.0077712,-0.0021695,0.0013476,0.0001699,-0.0097546,-0.018797,-0.025494,-0.0087662,-0.0001942,0.0046607,0.0021807,0.0042236,-0.0081391,-0.014274,-0.010688,-0.0088571,-0.0012223,0.001299,0.00011341,0.0011041,-0.0031696,-0.0017696,-4.9512,-1.5278,-3.3104,-8.2456,-30.294,3.7609,4.1349,-9.3098,-0.0010839,-0.00054868
2414,48.28,-0.026502,-0.0071327,-0.0021724,0.0042268,-0.0014951,-0.013573,-0.017473,-0.023803,-0.0082586,-0.004015,0.0059414,0.012347,-0.0072364,-0.007037,-0.0047579,-0.017698,-0.01138,0.0015713,0.00026113,-0.0007114,0.0026786,0.0018426,-0.0015402,-4.348,-0.70061,-2.6054,-7.8461,-30.792,4.373,5.5606,-6.7516,0.0029778,0.0023267
2415,48.3,-0.017184,-0.0071453,-0.0027689,0.003068,-0.0043563,-0.013667,-0.018212,-0.018413,-0.0077281,-0.0075049,0.0016542,0.012037,-0.011302,-0.0055233,-0.0024832,-0.014463,-0.021413,0.0034884,0.0029075,0.0036935,0.0060219,0.0076909,0.005268,-4.2219,-1.0843,-3.1366,-8.5929,-33.397,3.3573,5.9914,-10.393,0.0018692,0.0022943
2416,48.32,-0.012404,-0.0065296,-0.0021363,-0.0034036,-0.007636,-0.013521,-0.016697,-0.015275,-0.0073619,-0.010939,-0.0023126,-0.0032965,-0.0055383,-0.0073175,-0.0055208,-0.0091386,-0.027668,-0.00052343,0.0026489,0.0030701,0.0022014,0.001792,0.0043703,-5.8049,-2.342,-4.9139,-10.686,-36.773,0.6099,5.5989,-12.15,-0.0023584,-0.00091101
2417,48.34,-0.015036,-0.0032821,-0.0051481,-0.0082554,-0.0096835,-0.013848,-0.012834,-0.014285,-0.0030529,-0.012926,-0.0039643,-0.016478,1.1267e-05,-0.0093199,-0.0091784,-0.012323,-0.023917,-0.0031335,-0.0023266,-0.0013789,-0.00014187,-0.0028727,-0.0031055,-7.1451,-2.5502,-6.0217,-11.419,-38.103,-0.18565,5.2036,-13.318,-0.0021656,-0.0021085
2418,48.36,-0.017254,0.00017893,-0.0089755,-0.011787,-0.013712,-0.011172,-0.011054,-0.012301,0.0019556,-0.014325,-0.0044626,-0.015203,-0.006217,-0.0031088,-0.015112,-0.018492,-0.013913,-0.0015002,-0.0043746,-0.0039983,-0.0017794,-0.0036885,-0.0069307,-6.9259,-1.5268,-5.1535,-11.139,-37.389,0.73819,5.6556,-13.971,-0.00055129,-0.0013217
2419,48.38,-0.015952,-4.7074e-06,-0.0060235,-0.017969,-0.016188,-0.0091123,-0.0096325,-0.010343,0.00090566,-0.014493,-0.0017489,-0.0060403,-0.013507,-0.00044552,-0.016807,-0.020967,-0.0067048,0.0010366,0.00076313,-0.0018088,-0.0011594,-0.0023228,-0.0014457,-6.1599,-0.40872,-3.801,-10.596,-36.115,1.4904,6.9162,-10.879,0.0010789,0.001748
2420,48.4,-0.010863,-0.0021524,-0.0054777,-0.019449,-0.017048,-0.010627,-0.0078397,-0.0080087,-0.0023494,-0.015163,0.0032432,-0.00071092,-0.011911,-0.0099132,-0.013684,-0.017778,-0.0080938,0.0027788,0.0053602,0.0037255,0.004937,0.003381,0.0065544,-6.2702,-0.56433,-4.323,-10.407,-36.026,1.1748,6.2358,-13.483,0.0021393,0.0027444
2421,48.42,-0.0072788,-0.0051216,-0.010254,-0.014651,-0.018094,-0.013186,-0.0072269,-0.00548,-0.0061104,-0.018715,0.0055134,0.0014866,-0.0065071,-0.021732,-0.013173,-0.010424,-0.017834,0.0021906,0.0011742,0.0032715,0.005373,0.0030998,0.0023889,-5.9743,-1.6404,-5.7613,-10.843,-36.641,0.452,4.9821,-11.826,-0.00029711,8.011e-06
2422,48.44,-0.0063615,-0.0088908,-0.011811,-0.011529,-0.016169,-0.01475,-0.0076186,-0.0035303,-0.010026,-0.019652,0.0036805,0.0071928,-0.0058381,-0.025508,-0.014511,-0.00718,-0.021157,-0.0017445,-0.0021734,-0.0002636,0.00086288,7.9724e-05,-0.0030729,-6.6044,-2.1706,-5.5099,-10.051,-36.063,0.40778,4.5049,-13.343,-0.0021578,-0.0014203
2423,48.46,-0.0036033,-0.010828,-0.0099118,-0.011163,-0.012015,-0.013067,-0.0093832,-0.0025329,-0.011178,-0.015697,0.0010746,0.0095036,-0.0088035,-0.019688,-0.016362,-0.012492,-0.012611,-0.0037873,-0.0013804,-0.0021597,-0.0032976,-0.0028047,-0.0027458,-6.0833,-1.8739,-4.6638,-9.4153,-35.337,0.44309,4.8762,-12.744,-0.001364,-0.0015913
2424,48.48,-0.0053839,-0.010522,-0.0097855,-0.011078,-0.0087868,-0.0097608,-0.009571,-0.0047455,-0.010849,-0.011917,-0.0031385,0.0007905,-0.0066492,-0.011459,-0.018345,-0.018883,-0.0044868,-0.0010497,-0.0019741,-0.0032434,-0.0039811,-0.0059357,-0.0041389,-4.774,-0.99064,-3.316,-8.9447,-35.134,0.84025,6.6592,-11.115,-0.00046267,-0.00043264
2425,48.5,-0.011963,-0.0085209,-0.010793,-0.0097292,-0.0079675,-0.0074759,-0.008653,-0.0094903,-0.0082054,-0.010817,-0.0069171,-0.012991,-0.0026363,-0.0048604,-0.020362,-0.019507,-0.0046491,0.0019291,0.0003906,0.00082832,0.0040941,0.00023754,-0.00062922,-4.6968,-1.1701,-2.8619,-8.519,-35.457,0.46639,6.8656,-13.565,0.00086153,0.0014779
2426,48.52,-0.016337,-0.004328,-0.009572,-0.0093315,-0.0068493,-0.0055619,-0.0076155,-0.013763,-0.0038013,-0.0096559,-0.0059902,-0.01878,-0.0031665,-0.0034474,-0.016648,-0.015295,-0.013709,0.00069316,0.0025361,0.0034506,0.0067314,0.0051536,0.0038976,-5.1302,-2.4334,-3.8132,-8.7299,-35.783,-0.2694,5.4098,-11.42,0.00064345,0.00060298
2427,48.54,-0.017198,-0.00055348,-0.0054673,-0.0086921,-0.0041548,-0.0033989,-0.0082121,-0.014902,-0.00028363,-0.0063469,-0.0023939,-0.011773,-0.010772,-0.0051944,-0.0069946,-0.012915,-0.022764,-0.00030783,-0.00064062,-0.00013544,-0.001545,-0.00090813,-0.000448,-4.9541,-3.0859,-4.2909,-8.1188,-34.339,-0.012419,4.197,-13.196,-0.00064278,-0.00084659
2428,48.56,-0.014901,0.0014978,-7.3719e-05,-0.0062434,-0.0026417,-0.0032964,-0.0099213,-0.011484,0.0017603,-0.0039607,0.0019328,0.00069982,-0.016871,-0.0077961,0.0017317,-0.012862,-0.025535,8.5487e-05,-0.0021608,-0.0011658,-0.0030238,-0.0021493,-0.0020863,-3.9563,-2.6814,-3.0633,-6.5801,-31.872,1.0398,4.1371,-9.8819,-0.0015359,-0.0019252
2429,48.58,-0.014082,0.0018589,0.0039384,-0.00030953,-0.002872,-0.0070448,-0.0092761,-0.010346,0.001801,-0.0026813,0.0044005,0.0069637,-0.0137,-0.010384,0.0014385,-0.011776,-0.024226,-0.001812,-0.00062572,-0.00077488,0.00088672,0.00027934,5.0769e-05,-3.3782,-1.4188,-1.0863,-5.0593,-29.758,2.1086,5.0587,-8.3282,-0.0011231,-0.0011578
2430,48.6,-0.014091,-0.00064066,0.0041812,0.0062123,-0.0036511,-0.010217,-0.0082479,-0.010718,-0.00066178,-0.0031739,0.0038008,0.0030443,-0.0031612,-0.0099738,-0.008946,-0.0087496,-0.018029,0.0019021,0.0021584,0.0013122,0.0053252,0.0040152,0.0028211,-2.3011,-1.1233,-0.7795,-4.7222,-27.851,2.3637,4.6045,-8.5403,0.002874,0.0027541
2431,48.62,-0.011278,-0.004134,0.001975,0.0089335,-0.003667,-0.0090239,-0.0082788,-0.0084713,-0.0043053,-0.00315,0.0010643,-0.0015497,0.0067479,-0.0075416,-0.017814,-0.010482,-0.0066104,0.0050722,0.0034138,0.004825,0.0052729,0.0040159,0.0038637,-2.4047,-1.7215,-1.8308,-4.6461,-26.928,1.0534,3.4102,-6.359,0.0021965,0.0022807
2432,48.64,-0.0073834,-0.0050706,0.0016205,0.0065417,-0.0008376,-0.0071425,-0.0087935,-0.0067643,-0.0060028,8.8563e-05,-0.00072006,0.00076848,0.0074709,-0.0041788,-0.020181,-0.015805,0.0053645,-0.001722,-0.00018026,0.0012439,-0.0012028,-0.003294,-0.0023846,-2.046,-1.913,-2.8829,-4.1766,-25.924,0.394,1.9836,-8.4854,-0.001781,-0.0012197
